num,subset,SMILES,lambda,t12,logt12,solvent,E (J),E (eV),mol
553,5,c1cc(ccc1N=Nc2c(noc2C)C)NC(C)=O,342,,,,5.81228070175439E-19,3.62774027433132,c1cc(ccc1N=Nc1c(noc1C)C)NC(C)=O
777,4,c1ccccc1N=Nc2cn(cn2)C,336,207360,5.3167249841905,acetonitrile,5.91607142857143E-19,3.69252135065866,c1ccccc1N=Nc1cn(cn1)C
315,5,c12ccccc1c(N=Nc3scnn3)c(C)n2C,434,,,,4.58018433179724E-19,2.85872620696155,c12ccccc1c(N=Nc1scnn1)c(C)n2C
261,3,c1(c(N=Nc2c(ccc(c2)Cl)Cl)c(C)on1)C,320,,,acetonitrile,6.211875E-19,3.8771474181916,c1(c(N=Nc2c(ccc(c2)Cl)Cl)c(C)on1)C
148,5,FC(F)(F)c1c(cccc1)N=Nc2ccccc2,317,,,,6.27066246056782E-19,3.91383966505145,FC(F)(F)c1c(cccc1)N=Nc1ccccc1
686,5,c1cc(ccc1[N+](=O)[O-])N=Nc2ccc(cc2)N(CCC#N)CCC#N,432,,,,4.60138888888889E-19,2.87196105051229,c1cc(ccc1[N+](=O)[O-])N=Nc1ccc(cc1)N(CCC#N)CCC#N
146,1,FC(F)(F)c1c(cccc1)N=Nc2ccc(cc2C)N(CCC#N)CCO,419,,,ethanol,4.74415274463007E-19,2.96106724062365,FC(F)(F)c1c(cccc1)N=Nc1ccc(cc1C)N(CCC#N)CCO
10,5,C(C)N(CC)c1cc(c(N=Nc2c(cc(cc2Br)[N+]([O-])=O)[N+]([O-])=O)cc1)OC,554,,,,3.58808664259928E-19,2.23950753397349,C(C)N(CC)c1cc(c(N=Nc2c(cc(cc2Br)[N+]([O-])=O)[N+]([O-])=O)cc1)OC
335,5,c1c(O)c2ncccc2c(c1)N=Nc3scc(n3)CC(=O)OCC,438,,,,4.53835616438356E-19,2.83261911831349,c1c(O)c2ncccc2c(c1)N=Nc1scc(n1)CC(=O)OCC
266,5,c1(c(N=Nc2cccc(F)c2)c(C)on1)C,315,,,,6.31047619047619E-19,3.93868944070257,c1(c(N=Nc2cccc(F)c2)c(C)on1)C
239,5,c1(C)cc(cc(C)c1N=Nc2c(C)cc(cc2C)C)C,325,,,,6.11630769230769E-19,3.81749899637326,c1(C)cc(cc(C)c1N=Nc1c(C)cc(cc1C)C)C
326,5,c1c(N)c(Cl)cc(N=Nc2cc([N+]([O-])=O)cc([N+](=O)[O-])c2O)c1N,492,,,,4.04024390243903E-19,2.52172189801079,c1c(N)c(Cl)cc(N=Nc2cc([N+]([O-])=O)cc([N+](=O)[O-])c2O)c1N
521,2,c1cc(ccc1N=NC=2C(N(C)C(N(C)C=2N)=O)=O)Cl,370,,,ethanol,5.37243243243243E-19,3.35320857789543,c1cc(ccc1N=NC=1C(N(C)C(N(C)C=1N)=O)=O)Cl
27,1,C(CO)N(CCO)c1ccc(N=Nc2ccccc2OC)c(c1)C,424,,,ethanol,4.68820754716981E-19,2.92614899486158,C(CO)N(CCO)c1ccc(N=Nc2ccccc2OC)c(c1)C
527,5,c1cc(ccc1N=Nc2c(C)cccc2)NCCC#N,400,,,,4.9695E-19,3.10171793455328,c1cc(ccc1N=Nc1c(C)cccc1)NCCC#N
650,5,c1cc(ccc1NCCC#N)N=Nc2cc(F)ccc2,406,,,,4.89605911330049E-19,3.05587973847613,c1cc(ccc1NCCC#N)N=Nc1cc(F)ccc1
80,2,CC(C)(C)c1cc(c(O)cc1)N=Nc2nncs2,429,,,ethanol,4.63356643356643E-19,2.89204469422217,CC(C)(C)c1cc(c(O)cc1)N=Nc1nncs1
66,4,C1CN(CCN1c2ccc(cc2)N=Nc3ccc(cc3)N4CCN(CC4)C(CCl)=O)C(CCl)=O,450,1.8,0.255272505103306,water,4.41733333333333E-19,2.7570826084918,C1CN(CCN1c1ccc(cc1)N=Nc1ccc(cc1)N1CCN(CC1)C(CCl)=O)C(CCl)=O
547,5,c1cc(ccc1N=Nc2c(n[nH]c2C)C)C(=O)O,342,15.7142857142857,1.19629464514397,acetonitrile,5.81228070175439E-19,3.62774027433132,c1cc(ccc1N=Nc1c(n[nH]c1C)C)C(=O)O
316,5,c1c(Br)c(c(cc1Br)Br)N=Nc2c(cc(cc2Br)Br)Br,302,,,,6.58211920529801E-19,4.108235674905,c1c(Br)c(c(cc1Br)Br)N=Nc1c(cc(cc1Br)Br)Br
733,5,c1ccccc1-c2c(c3c(cccc3)[nH]2)N=Nc4nncs4,437,,,,4.5487414187643E-19,2.83910108425929,c1ccccc1-c1c(c2c(cccc2)[nH]1)N=Nc1nncs1
574,2,c1cc(ccc1N=Nc2ccc(C)cc2)N(C)C,407,,,ethanol,4.88402948402948E-19,3.04837143445039,c1cc(ccc1N(C)C)N=Nc1ccc(cc1)C
377,5,c1cc(ccc1)N=Nc2ccc(c3ncccc23)O,384,,,,5.1765625E-19,3.23095618182633,c1cc(ccc1)N=Nc1ccc(c2ncccc12)O
792,4,c1cnc(N=Nc2c(cccc2)Br)s1,371,25920,4.41363499719856,acetonitrile,5.35795148247979E-19,3.34417027984181,c1cnc(N=Nc2c(cccc2)Br)s1
773,5,c1ccccc1N=Nc2cccc(N)c2,417,,,,4.76690647482014E-19,2.97526900196957,c1ccccc1N=Nc1cccc(N)c1
376,1,c1cc(ccc1)N=Nc2cc3c4N(CC3)CCCc4c2,425,,,ethanol,4.67717647058824E-19,2.91926393840308,c1cc(ccc1)N=Nc1cc2c3N(CC2)CCCc3c1
247,4,c1(Cl)cccc(Cl)c1N=Nc2c(Cl)cc(cc2Cl)SC,350,639360,5.80574546220987,dimethyl sulfoxide,5.67942857142857E-19,3.54482049663232,c1(Cl)cccc(Cl)c1N=Nc1c(Cl)cc(cc1Cl)SC
519,2,c1cc(ccc1N=NC=2C(=C(C(=O)N)C(NC=2O)=O)C)OC,444,,,ethanol,4.47702702702703E-19,2.79434048157953,c1cc(ccc1N=Nc1c(C)c(C(N)=O)c(nc1O)O)OC
697,5,c1cc(ccc1[N+]([O-])=O)N=Nc2ccc(O)c(C=Nc3cc(ccn3)C(=O)OCC)c2,379,,,,5.24485488126649E-19,3.27358093356546,c1cc(ccc1[N+]([O-])=O)N=Nc1ccc(O)c(C=Nc2cc(ccn2)C(=O)OCC)c1
477,5,c1cc(ccc1N(C)C)N=Nc2ccc(cc2)C,400,,,,4.9695E-19,3.10171793455328,c1cc(ccc1N(C)C)N=Nc1ccc(cc1)C
699,5,c1cc(ccc1[N+]([O-])=O)N=Nc2ccc(O)c(c2)C=Nc3nccc(C(O)=O)c3,378,,,,5.25873015873016E-19,3.28224120058548,c1cc(ccc1[N+]([O-])=O)N=Nc1ccc(O)c(c1)C=Nc1nccc(C(O)=O)c1
398,4,c1cc(ccc1)N=Nc2nccs2,364,10080,4.00346053210951,acetonitrile,5.46098901098901E-19,3.40848124676184,c1cc(ccc1)N=Nc1nccs1
546,1,c1cc(ccc1N=Nc2c(cccc2)Cl)O,360,,,ethanol,5.52166666666667E-19,3.44635326061475,c1cc(ccc1N=Nc1c(cccc1)Cl)O
618,5,c1cc(ccc1N=Nc2ccc(cc2)[N+](=O)[O-])O,382,,,,5.20366492146597E-19,3.2478721827783,c1cc(ccc1N=Nc1ccc(cc1)[N+](=O)[O-])O
810,2,s1c(nc(C(=O)OCC)c1)N=Nc2nc(C(=O)OCC)c(CNCCC)s2,527,,,ethanol,3.7719165085389E-19,2.35424511161539,s1c(nc(C(=O)OCC)c1)N=Nc1nc(C(=O)OCC)c(CNCCC)s1
297,1,c1(cc(ccc1N=Nc2cc(ccc2)Cl)NCCC#N)C,408,,,ethanol,4.87205882352941E-19,3.04089993583655,c1(cc(ccc1N=Nc1cc(ccc1)Cl)NCCC#N)C
641,5,c1cc(ccc1N=Nc2sc3cc(ccc3n2)[N+]([O-])=O)SC,421,,,,4.72161520190024E-19,2.94700041287722,c1cc(ccc1N=Nc1sc2cc(ccc2n1)[N+]([O-])=O)SC
294,5,c1(cc(ccc1N=Nc2c(cc(cc2)Cl)C)Cl)C,346,,,,5.74508670520231E-19,3.58580108040841,c1(cc(ccc1N=Nc1c(cc(cc1)Cl)C)Cl)C
489,1,c1cc(ccc1N(CC)CC)N=Nc2c(cc(cc2C#N)C#N)C#N,478,,,ethanol,4.15857740585774E-19,2.59557986155086,c1cc(ccc1N(CC)CC)N=Nc1c(cc(cc1C#N)C#N)C#N
116,5,CN(C)c1ccc(cc1)N=Nc2cccc(c2)[N+](=O)[O-],420,,,,4.73285714285714E-19,2.95401708052693,CN(C)c1ccc(cc1)N=Nc1cccc(c1)[N+](=O)[O-]
406,2,c1cc(ccc1-n2nc(c(N=Nc3c(n(nc3C)-c4ccc(S(=O)(=O)O)c(c4))O)c2O)C)S(=O)(=O)O,430,,,ethanol,4.62279069767442E-19,2.88531900888677,O=S(=O)(c1ccc(cc1)N1C(=O)C(N=NC2C(=O)N(N=C2C)c2ccc(cc2)S(=O)(=O)O)C(=N1)C)O
36,5,C(c1cc(cc(C#N)c1N=Nc2ccc(N(CC)CC)c(OC)c2)[N+](=O)[O-])#N,623,,,,3.19069020866774E-19,1.99147218911928,C(c1cc(cc(C#N)c1N=Nc1ccc(N(CC)CC)c(OC)c1)[N+](=O)[O-])#N
434,1,c1cc(ccc1C(C)=O)N=Nc2c(C)cc(cc2)N(CC(CO)O)CC,457,,,methanol,4.34967177242888E-19,2.71485158385407,c1cc(ccc1C(C)=O)N=Nc1c(C)cc(cc1)N(CC(CO)O)CC
289,5,c1(cc(N(CCO)CCC#N)ccc1N=Nc2cccc([N+]([O-])=O)c2)C,424,,,,4.68820754716981E-19,2.92614899486158,c1(cc(N(CCO)CCC#N)ccc1N=Nc1cccc([N+]([O-])=O)c1)C
222,2,O=S(=O)(N)c1cc(cc(c1OC)N=NC=2C(C)=C(C#N)C(=O)N(CC)C=2O)C,456,,,ethanol,4.35921052631579E-19,2.72080520574849,O=S(=O)(N)c1cc(cc(N=NC2C(N(CC)C(=O)C(C#N)=C2C)=O)c1OC)C
177,5,FC(F)(F)c1ccc(cc1)N=Nc2ccc(cc2)NCCC#N,411,,,,4.83649635036496E-19,3.01870358593993,FC(F)(F)c1ccc(cc1)N=Nc1ccc(cc1)NCCC#N
516,2,c1cc(ccc1N=NC=2C(=C(C(=O)N)C(NC=2O)=O)C)C#N,413,,,ethanol,4.81307506053269E-19,3.00408516663756,c1cc(ccc1N=Nc1c(C)c(C(N)=O)c(nc1O)O)C#N
780,5,c1ccccc1N=Nc2cnccc2OC,332,79039211.6608499,7.89784259993673,toluene,5.98734939759036E-19,3.73700955970274,c1ccccc1N=Nc1cnccc1OC
21,5,C(C)N(CC)c1ccc(cc1)N=Nc2ccc(cc2)[N+](=O)[O-],489,,,,4.06503067484663E-19,2.53719258450166,C(C)N(CC)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-]
76,2,CC(C)(C)c1cc(N=Nc2scc(C)n2)c(O)cc1,425,,,ethanol,4.67717647058824E-19,2.91926393840308,CC(C)(C)c1cc(N=Nc2scc(C)n2)c(O)cc1
578,2,c1cc(ccc1N=Nc2ccc(OC)c3ncccc23)Cl,359,,,ethanol,5.53704735376045E-19,3.45595313042148,c1cc(ccc1N=Nc1ccc(OC)c2ncccc12)Cl
566,1,c1cc(ccc1N=Nc2cc(F)ccc2)N(C)C,418,,,ethanol,4.7555023923445E-19,2.96815113354381,c1cc(ccc1N=Nc1cc(F)ccc1)N(C)C
411,3,c1cc(ccc1Br)N=Nc2c(noc2C)C,325,,,acetonitrile,6.11630769230769E-19,3.81749899637326,c1cc(ccc1Br)N=Nc1c(noc1C)C
151,1,FC(F)(F)c1cc(Cl)ccc1N=Nc2ccc(cc2C)N(CCO)CCO,447,,,ethanol,4.44697986577181E-19,2.77558651861591,FC(F)(F)c1cc(Cl)ccc1N=Nc1ccc(cc1C)N(CCO)CCO
152,2,FC(F)(F)c1ccc(c(c1))N=Nc2sc(N3CC3)c(c2-c4ccccc4)C(OCC)=O,464,,,ethanol,4.28405172413793E-19,2.67389477116662,FC(F)(F)c1ccc(cc1)N=Nc1sc(c(C(OCC)=O)c1-c1ccccc1)N1CC1
85,2,CC(C)OCCCN1C(=O)C(=C(C)C(=C1NCCCOC)N=Nc2ccc(c(c2))Br)C#N,431,,,ethanol,4.61206496519722E-19,2.8786245332281,c1cc(ccc1Br)N=NC=1C(=C(C#N)C(N(CCCOC(C)C)C=1NCCCOC)=O)C
276,3,c1(c(c(C)[nH]n1)N=Nc2cccc([N+]([O-])=O)c2)C,332,,,acetonitrile,5.98734939759036E-19,3.73700955970274,c1(c(c(C)[nH]n1)N=Nc1cccc([N+]([O-])=O)c1)C
386,5,c1cc(ccc1)N=Nc2ccc(cc2)N3C(C=CC3=O)=O,329,,,,6.0419452887538E-19,3.77108563471523,c1cc(ccc1)N=Nc1ccc(cc1)N1C(C=CC1=O)=O
290,3,c1(cc(cc(F)c1)N=Nc2c(C)onc2C)F,315,,,acetonitrile,6.31047619047619E-19,3.93868944070257,c1(cc(cc(F)c1)N=Nc1c(C)onc1C)F
592,5,c1cc(ccc1N=Nc2ccc(cc2)CCO)NCCC#N,396,,,,5.01969696969697E-19,3.13304841874068,c1cc(ccc1N=Nc1ccc(cc1)CCO)NCCC#N
576,1,c1cc(ccc1N=Nc2ccc(O)cc2O)Br,390,,,ethanol,5.09692307692308E-19,3.18124916364439,c1cc(ccc1N=Nc1ccc(O)cc1O)Br
690,2,c1cc(ccc1[N+]([O-])=O)N=NC=2C(=C(C(=O)N)C(NC=2O)=O)C,423,,,ethanol,4.69929078014184E-19,2.93306660477851,c1cc(ccc1N=Nc1c(C)c(C(N)=O)c(nc1O)O)[N+]([O-])=O
408,2,c1cc(ccc1-n2nc(c(N=Nc3c(nn(-c4c(c(Cl)ccc4))c3O)C)c2O)C)S(=O)(=O)O,430,,,ethanol,4.62279069767442E-19,2.88531900888677,c1cc(ccc1N1C(=O)C(N=NC2C(=NN(c3cc(Cl)ccc3)C2=O)C)C(C)=N1)S(=O)(=O)O
231,2,c1c(c(N=NC=2C(=C(C#N)C(N(CC)C=2NCCCOC)=O)C)ccc1Br),429,,,ethanol,4.63356643356643E-19,2.89204469422217,c1cc(ccc1Br)N=NC=1C(C)=C(C(N(CC)C=1NCCCOC)=O)C#N
722,5,c1ccccc1-c2c(N=Nc3nnc(SC)s3)c4ccccc4[nH]2,467,,,,4.25653104925054E-19,2.65671771696212,c1ccccc1-c1c(N=Nc2nnc(SC)s2)c2ccccc2[nH]1
142,2,FC(F)(F)c1c(N=Nc2sc(N3CC3)c(c2-c4ccccc4))c(cc(c1)[N+]([O-])=O),602,,,ethanol,3.30199335548173E-19,2.06094214920484,FC(F)(F)c1cc(ccc1N=Nc1c(-c2ccccc2)cc(s1)N1CC1)[N+](=O)[O-]
333,5,c1c(O)c2ncccc2c(c1)N=Nc3nc4c(cc(OC)cc4)s3,461,,,,4.3119305856833E-19,2.69129538789872,c1c(O)c2ncccc2c(c1)N=Nc1nc2c(cc(OC)cc2)s1
